PE-35_;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DESERCIONES - CANCELACIÓN DE MATRÍCULA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CODIGO_REGIONAL;NOMBRE_REGIONAL;CODIGO_CENTRO;NOMBRE_CENTRO;IDENTIFICADOR_FICHA;IDENTIFICADOR_UNICO_FICHA;FECHA_INICIO_FICHA;FECHA_TERMINACION_FICHA;CODIGO_PROGRAMA;VERSION_PROGRAMA;NOMBRE_PROGRAMA_FORMACION;NIVEL_FORMACION;CODIGO_CONVENIO;NOMBRE_CONVENIO;AMPLIACION_COBERTURA;CODIGO_PROGRAMA_ESPECIAL;NOMBRE_PROGRAMA_ESPECIAL;MODALIDAD_FORMACION;TOTAL_APRENDICES_MATRICULADOS;DESERTORES_AÑO_ACTUAL;DESERTORES_A_OTRO_AÑO;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2711212;12711212;17/04/2023;16/09/2024;228122;1;PROGRAMACION DE APLICACIONES Y SERVICIOS PARA LA NUBE;TÉCNICO;0;;;0;;PRESENCIAL;22;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2711215;12711215;17/04/2023;16/07/2024;233101;1;SISTEMAS.;TÉCNICO;0;;;0;;PRESENCIAL;27;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2711226;12711226;17/04/2023;17/09/2024;522211;2;ELABORACION DE AUDIOVISUALES.;TÉCNICO;0;;;0;;PRESENCIAL;23;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2711322;12711322;17/04/2023;16/07/2024;223108;1;ELABORACION DE ENSAYOS DE SUELOS Y CONCRETOS;TÉCNICO;4;CURSOS FIC;N;0;;PRESENCIAL;20;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2711325;12711325;17/04/2023;16/07/2025;228183;2;GESTION DE REDES DE DATOS;TECNÓLOGO;0;;;0;;PRESENCIAL;20;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2711330;12711330;17/04/2023;16/07/2025;821203;1;IMPLEMENTACION DE REDES Y SERVICIOS DE TELECOMUNICACIONES;TECNÓLOGO;0;;;0;;PRESENCIAL;24;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2711336;12711336;17/04/2023;16/07/2024;838100;1;MANTENIMIENTO DE LOS MOTORES DIESEL;TÉCNICO;0;;;0;;PRESENCIAL;24;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2711338;12711338;17/04/2023;16/07/2024;832202;2;INSTALACION DE SISTEMAS ELECTRICOS RESIDENCIALES Y COMERCIALES;TÉCNICO;4;CURSOS FIC;N;0;;PRESENCIAL;29;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2711347;12711347;17/04/2023;16/08/2024;225313;1;SOPORTE DE TOPOGRAFIA Y GEORREFERENCIACION;TÉCNICO;4;CURSOS FIC;N;0;;PRESENCIAL;21;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2711350;12711350;17/04/2023;16/07/2025;225311;1;LEVANTAMIENTOS TOPOGRAFICOS Y GEORREFERENCIACION;TECNÓLOGO;4;CURSOS FIC;N;0;;PRESENCIAL;29;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2711351;12711351;17/04/2023;16/01/2024;935100;1;MANEJO DE MAQUINARIA DE CONFECCION INDUSTRIAL.;OPERARIO;0;;;0;;PRESENCIAL;26;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2711374;12711374;17/04/2023;16/07/2024;941106;1;MECANIZADO EN TORNO Y FRESADORA CONVENCIONAL;TÉCNICO;0;;;0;;PRESENCIAL;26;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2711377;12711377;17/04/2023;16/07/2024;837101;1;MECANICA DE MAQUINARIA INDUSTRIAL;TÉCNICO;0;;;0;;PRESENCIAL;29;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2711379;12711379;17/04/2023;16/07/2024;837101;1;MECANICA DE MAQUINARIA INDUSTRIAL;TÉCNICO;0;;;0;;PRESENCIAL;28;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2711388;12711388;17/04/2023;16/07/2025;224312;1;AUTOMATIZACION DE SISTEMAS MECATRONICOS;TECNÓLOGO;0;;;0;;PRESENCIAL;30;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2711395;12711395;17/04/2023;16/04/2025;525203;100;ENTRENAMIENTO DEPORTIVO;TECNÓLOGO;0;;;0;;PRESENCIAL;29;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2711398;12711398;17/04/2023;16/08/2024;839317;1;MANTENIMIENTO Y ENSAMBLE DE EQUIPOS ELECTRONICOS.;TÉCNICO;0;;;0;;PRESENCIAL;25;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2713681;12713681;27/02/2023;13/12/2024;233101;1;SISTEMAS.;TÉCNICO;0;;;2010;INTEGRACIÓN CON LA EDUCACIÓN MEDIA ACADÉMICA;PRESENCIAL;48;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2721236;12721236;27/03/2023;26/06/2025;121524;1;GESTION INTEGRAL DEL TRANSPORTE;TECNÓLOGO;0;;;0;;VIRTUAL;43;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2721312;12721312;27/03/2023;26/06/2025;522309;1;DESARROLLO DE MEDIOS GRAFICOS VISUALES;TECNÓLOGO;0;;;0;;VIRTUAL;33;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2721313;12721313;27/03/2023;26/06/2025;522309;1;DESARROLLO DE MEDIOS GRAFICOS VISUALES;TECNÓLOGO;0;;;0;;VIRTUAL;33;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2721387;12721387;27/03/2023;26/06/2024;524704;1;INTEGRACION DE CONTENIDOS DIGITALES.;TÉCNICO;0;;;0;;VIRTUAL;33;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2721449;12721449;27/03/2023;26/06/2025;228118;1;ANALISIS Y DESARROLLO DE SOFTWARE.;TECNÓLOGO;0;;;0;;VIRTUAL;40;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2721450;12721450;27/03/2023;26/06/2025;228118;1;ANALISIS Y DESARROLLO DE SOFTWARE.;TECNÓLOGO;0;;;0;;VIRTUAL;47;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2721672;12721672;27/03/2023;26/06/2025;124100;1;DESARROLLO PUBLICITARIO;TECNÓLOGO;0;;;0;;VIRTUAL;28;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2721817;12721817;27/03/2023;26/06/2024;134600;1;OPERACIONES DE COMERCIO EXTERIOR;TÉCNICO;0;;;0;;VIRTUAL;40;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2721818;12721818;27/03/2023;26/06/2024;134600;1;OPERACIONES DE COMERCIO EXTERIOR;TÉCNICO;0;;;0;;VIRTUAL;38;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2729230;12729230;14/03/2023;13/12/2024;939202;1;FABRICACIÓN DE MUEBLES CONTEMPORÁNEOS Y MODULARES;TÉCNICO;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;PRESENCIAL;26;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2729231;12729231;14/03/2023;13/12/2024;939202;1;FABRICACIÓN DE MUEBLES CONTEMPORÁNEOS Y MODULARES;TÉCNICO;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;PRESENCIAL;17;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2729243;12729243;14/03/2023;13/12/2024;939202;1;FABRICACIÓN DE MUEBLES CONTEMPORÁNEOS Y MODULARES;TÉCNICO;0;;;2000;INTEGRACIÓN CON LA EDUCACIÓN MEDIA TÉCNICA;PRESENCIAL;25;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2729245;12729245;15/03/2023;14/06/2025;513601;3;ANIMACION DIGITAL;TECNÓLOGO;0;;;2135;ATENCION A INSTITUCIONES;PRESENCIAL;17;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2729247;12729247;15/03/2023;14/06/2024;524704;1;INTEGRACION DE CONTENIDOS DIGITALES.;TÉCNICO;0;;;2135;ATENCION A INSTITUCIONES;PRESENCIAL;19;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2729248;12729248;15/03/2023;14/06/2025;228108;1;DESARROLLO DE VIDEOJUEGOS Y ENTORNOS INTERACTIVOS;TECNÓLOGO;0;;;2135;ATENCION A INSTITUCIONES;PRESENCIAL;17;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2729250;12729250;14/03/2023;13/06/2025;821203;1;IMPLEMENTACION DE REDES Y SERVICIOS DE TELECOMUNICACIONES;TECNÓLOGO;0;;;2135;ATENCION A INSTITUCIONES;PRESENCIAL;22;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2758130;12758130;15/05/2023;14/08/2025;121524;1;GESTION INTEGRAL DEL TRANSPORTE;TECNÓLOGO;0;;;0;;VIRTUAL;42;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2758169;12758169;15/05/2023;14/08/2025;524300;1;DESARROLLO DE COLECCIONES PARA LA INDUSTRIA DE LA MODA.;TECNÓLOGO;0;;;0;;VIRTUAL;36;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2758170;12758170;15/05/2023;14/08/2025;524300;1;DESARROLLO DE COLECCIONES PARA LA INDUSTRIA DE LA MODA.;TECNÓLOGO;0;;;0;;VIRTUAL;39;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2758288;12758288;15/05/2023;14/08/2025;228118;1;ANALISIS Y DESARROLLO DE SOFTWARE.;TECNÓLOGO;0;;;0;;VIRTUAL;34;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2758445;12758445;15/05/2023;14/08/2025;124100;1;DESARROLLO PUBLICITARIO;TECNÓLOGO;0;;;0;;VIRTUAL;33;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2758529;12758529;15/05/2023;14/08/2024;134600;1;OPERACIONES DE COMERCIO EXTERIOR;TÉCNICO;0;;;0;;VIRTUAL;36;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2763959;12763959;09/05/2023;08/08/2024;837101;1;MECANICA DE MAQUINARIA INDUSTRIAL;TÉCNICO;0;;;2135;ATENCION A INSTITUCIONES;PRESENCIAL;29;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2763964;12763964;05/05/2023;04/08/2024;935301;1;FABRICACION INDUSTRIAL DE MARROQUINERIA;TÉCNICO;0;;;2135;ATENCION A INSTITUCIONES;PRESENCIAL;14;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2770148;12770148;10/07/2023;09/10/2024;222301;1;MONITOREO AMBIENTAL;TÉCNICO;0;;;0;;PRESENCIAL;18;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2770149;12770149;10/07/2023;09/10/2024;837101;1;MECANICA DE MAQUINARIA INDUSTRIAL;TÉCNICO;0;;;0;;PRESENCIAL;26;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2770151;12770151;10/07/2023;09/10/2024;838100;1;MANTENIMIENTO DE LOS MOTORES DIESEL;TÉCNICO;0;;;0;;PRESENCIAL;17;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2770186;12770186;10/07/2023;09/04/2024;935105;1;MANEJO DE MAQUINARIA DE CONFECCION INDUSTRIAL PARA ROPA EXTERIOR;OPERARIO;0;;;0;;PRESENCIAL;12;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2770196;12770196;10/07/2023;09/10/2024;135329;2;MARKETING DIGITAL PARA EL SISTEMA MODA;TÉCNICO;0;;;0;;PRESENCIAL;15;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2770198;12770198;10/07/2023;09/10/2025;223104;1;CONSTRUCCION EN EDIFICACIONES.;TECNÓLOGO;4;CURSOS FIC;N;0;;PRESENCIAL;16;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2770199;12770199;10/07/2023;09/10/2024;233101;1;SISTEMAS.;TÉCNICO;0;;;0;;PRESENCIAL;26;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2770202;12770202;10/07/2023;09/10/2024;233101;1;SISTEMAS.;TÉCNICO;0;;;0;;PRESENCIAL;30;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2770213;12770213;10/07/2023;09/10/2024;838200;1;MANTENIMIENTO ELECTRICO Y CONTROL ELECTRONICO DE AUTOMOTORES;TÉCNICO;0;;;0;;PRESENCIAL;27;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2770220;12770220;10/07/2023;09/10/2024;837101;1;MECANICA DE MAQUINARIA INDUSTRIAL;TÉCNICO;0;;;0;;PRESENCIAL;11;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2770233;12770233;10/07/2023;09/10/2024;233105;1;MANTENIMIENTO DE EQUIPOS DE COMPUTO.;TÉCNICO;0;;;0;;PRESENCIAL;14;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2770242;12770242;10/07/2023;09/10/2025;228118;1;ANALISIS Y DESARROLLO DE SOFTWARE.;TECNÓLOGO;0;;;0;;PRESENCIAL;28;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2770257;12770257;10/07/2023;09/10/2024;225224;1;DIBUJO DIGITAL DE ARQUITECTURA E INGENIERIA;TÉCNICO;0;;;0;;PRESENCIAL;25;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2771304;12771304;10/07/2023;09/10/2025;821222;4;ELECTRICIDAD INDUSTRIAL;TECNÓLOGO;0;;;0;;PRESENCIAL;29;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2771310;12771310;10/07/2023;09/10/2024;832202;2;INSTALACION DE SISTEMAS ELECTRICOS RESIDENCIALES Y COMERCIALES;TÉCNICO;4;CURSOS FIC;N;0;;PRESENCIAL;26;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2771325;12771325;10/07/2023;09/10/2024;832333;1;MANTENIMIENTO E INSTALACION DE SISTEMAS SOLARES FOTOVOLTAICOS;TÉCNICO;0;;;0;;PRESENCIAL;23;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2771358;12771358;10/07/2023;09/11/2024;224315;1;MANTENIMIENTO DE AUTOMATISMOS INDUSTRIALES..;TÉCNICO;0;;;0;;PRESENCIAL;24;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2771498;12771498;17/05/2023;17/09/2024;233101;1;SISTEMAS.;TÉCNICO;0;;;2135;ATENCION A INSTITUCIONES;PRESENCIAL;35;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2788060;12788060;20/06/2023;19/09/2024;223318;1;PROCESOS DE MANUFACTURA.;TÉCNICO;0;;;2135;ATENCION A INSTITUCIONES;PRESENCIAL;25;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2801851;12801851;10/07/2023;09/10/2024;222301;1;MONITOREO AMBIENTAL;TÉCNICO;0;;;2135;ATENCION A INSTITUCIONES;PRESENCIAL;19;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2805973;12805973;18/07/2023;17/10/2024;664212;1;EJECUCION DE PROGRAMAS DEPORTIVOS.;TÉCNICO;8842;ACUERDO NO. 0003 DE 2023  POR EL CUAL SE CREA LA ESTRATEGIA CAMPE-SENA, EL PROGRAMA DE FORMACIÓN ESPECIALIZADA PARA LA ECONOMÍA CAMPESINA - FEEC, EN EL SERVICIO NACIONAL DE APRENDIZAJE;N;0;;PRESENCIAL;21;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2806594;12806594;19/07/2023;18/10/2024;664212;1;EJECUCION DE PROGRAMAS DEPORTIVOS.;TÉCNICO;0;;;2135;ATENCION A INSTITUCIONES;PRESENCIAL;19;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2820975;12820975;02/10/2023;01/10/2025;525203;100;ENTRENAMIENTO DEPORTIVO;TECNÓLOGO;0;;;0;;PRESENCIAL;21;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2820977;12820977;02/10/2023;01/10/2025;525203;100;ENTRENAMIENTO DEPORTIVO;TECNÓLOGO;0;;;0;;PRESENCIAL;30;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2820984;12820984;02/10/2023;01/10/2025;525203;100;ENTRENAMIENTO DEPORTIVO;TECNÓLOGO;0;;;0;;PRESENCIAL;26;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2821024;12821024;02/10/2023;31/12/2025;224312;1;AUTOMATIZACION DE SISTEMAS MECATRONICOS;TECNÓLOGO;0;;;0;;PRESENCIAL;13;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2821028;12821028;02/10/2023;31/12/2025;224312;1;AUTOMATIZACION DE SISTEMAS MECATRONICOS;TECNÓLOGO;0;;;0;;PRESENCIAL;22;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2821029;12821029;02/10/2023;31/12/2025;525214;2;ACTIVIDAD FISICA;TECNÓLOGO;0;;;0;;PRESENCIAL;23;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2821568;12821568;02/10/2023;01/10/2025;621201;102;GESTIÓN EMPRESARIAL;TECNÓLOGO;0;;;0;;PRESENCIAL;27;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2821585;12821585;02/10/2023;01/06/2024;849205;1;MANEJO DE MONTACARGAS;OPERARIO;0;;;0;;PRESENCIAL;28;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2821586;12821586;02/10/2023;31/12/2024;233101;1;SISTEMAS.;TÉCNICO;0;;;0;;PRESENCIAL;30;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2821587;12821587;02/10/2023;31/12/2024;228117;1;PROGRAMACION PARA ANALITICA DE DATOS.;TÉCNICO;0;;;0;;PRESENCIAL;15;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2821588;12821588;02/10/2023;31/12/2024;233104;2;PROGRAMACION DE SOFTWARE .;TÉCNICO;0;;;0;;PRESENCIAL;29;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;REGIONAL CAUCA;9221;CENTRO DE TELEINFORMÁTICA Y PRODUCCIÓN INDUSTRIAL;2821590;12821590;02/10/2023;31/12/2024;524500;3;PATRONAJE INDUSTRIAL DE PRENDAS DE VESTIR;TÉCNICO;0;;;0;;PRESENCIAL;18;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
